,doc_len,word_count,sent_count,avg_word_len,ck,cc,di,nn,dd,ai,ss,mn,bb,sci,ze,qu,se,sc,ci,ps,si,tch,ngue,st,gu,th,pn,ve,te,zz,au,lm,lf,ge,wh,tu,wr,ph,sh,mm,gh,dge,ft,tt,ed,ng,lk,ti,gue,rr,ch,ll,gn,ff,gg,pp,rh,ce,mb,kn,eer,ere,uy,ho,ear,ei,ar,oor,ure,eigh,ey,is,ae,ow,or,ew,ore,ur,uoy,air,ough,yr,ea,ayer,augh,aw,eau,aigh,igh,oy,oo,ue,are,ee,oa,et,y,er,eir,oew,oar,ie,eo,ui,ier,ou,ir,oi,ay,ye,oe,our,w,h,e,n, ,t,y,o,u,g,p,l,r,d,b,a,m,",",i,s,c,.,f,v,-,k,z,x,j,"""",!,?,',q,;,é,1,9,6,—,‘,8,:,0,(,),7,5,3,4,2,–,[,],%,°,/,ü,+,í,ñ,~,ö,ç,¼,½,á,µ,*,=,×,ß,$,õ,æ,·,±,<,…,œ,è,&,_,÷,£,à,ê,­,î,´,ë,ä,ú,’,“,”,wiki,article,book,details,kid,edu,simple,story,1_letter,2_letter,3_letter,4_letter,5_letter,6_letter,7_letter,8_letter,9_letter,10_letter,11_letter,12_letter
1489,809,159,5,4.09,4,1,3,0,0,1,4,0,0,0,0,0,12,0,0,0,2,0,0,2,0,29,0,8,10,0,0,0,0,0,1,0,0,0,7,0,4,0,0,0,4,3,0,8,0,0,2,2,0,2,0,0,0,3,0,0,0,3,0,1,0,0,2,0,0,0,1,14,0,3,2,1,1,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0,1,1,1,3,4,14,0,0,0,0,0,0,0,3,1,0,0,0,1,0,11,48,102,41,158,72,4,52,7,12,10,33,22,13,9,45,5,3,40,54,24,4,19,8,1,6,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34,33,26,28,17,10,1,3,0,0,1
1490,1117,196,9,4.7,0,0,1,1,0,5,4,0,0,0,0,0,10,0,2,1,2,0,0,10,0,30,0,14,12,0,0,1,1,1,1,0,0,0,9,1,0,0,0,3,10,10,0,10,0,0,3,2,0,1,0,0,0,1,0,0,0,1,1,3,0,4,3,0,1,0,1,10,0,6,10,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,5,1,3,13,15,0,0,0,1,0,3,0,5,1,0,1,0,2,2,13,53,118,70,195,101,13,71,28,17,23,27,48,29,21,55,15,16,69,72,21,8,13,15,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,38,40,22,24,15,5,5,6,2,2
1491,1043,177,9,4.9,1,2,4,0,0,4,5,0,0,0,0,1,2,3,1,0,3,1,0,10,0,26,0,4,3,0,0,0,0,9,6,0,0,1,3,0,3,1,1,0,11,8,0,6,0,1,6,0,0,2,0,0,0,2,0,2,0,5,0,3,1,1,3,0,0,0,0,12,0,3,12,3,4,0,0,0,3,0,7,0,0,0,0,0,0,6,0,0,0,1,3,0,19,15,1,0,0,0,1,1,0,3,4,0,2,1,0,0,21,58,102,61,176,62,19,63,14,26,17,18,53,31,6,73,23,14,59,56,27,8,18,11,0,3,0,5,0,0,0,0,1,1,1,0,5,1,3,0,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,32,32,24,13,21,9,5,5,2,2
1492,1091,196,6,4.57,2,0,2,0,0,2,4,0,0,0,1,0,11,2,0,2,5,0,0,6,0,39,0,19,7,0,1,0,0,5,3,1,0,0,5,0,3,0,1,1,9,5,0,1,0,0,3,8,0,3,0,0,0,3,3,0,0,2,0,4,0,1,8,0,0,0,1,11,0,2,4,0,1,0,0,1,2,0,3,0,0,1,0,0,1,0,2,0,3,6,0,0,11,22,0,0,0,0,0,1,0,8,2,0,1,0,0,0,23,71,123,40,195,84,11,55,23,15,14,42,49,33,14,69,15,11,60,59,24,5,19,22,1,6,1,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,47,46,22,16,12,9,9,2,1,1
1493,931,169,9,4.51,1,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,9,0,27,0,4,10,0,0,0,0,1,6,0,0,0,2,0,0,0,1,3,7,5,0,6,0,0,4,3,3,0,0,0,1,0,0,1,0,2,0,4,2,0,12,0,0,0,1,5,0,3,4,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,4,0,1,10,7,0,0,0,4,0,0,0,3,4,0,0,2,0,0,15,48,96,59,168,67,10,45,13,18,5,36,45,36,5,71,7,10,51,50,13,8,22,8,1,6,1,0,1,6,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,42,34,27,14,7,8,0,4,1,3
1494,835,145,9,4.77,0,0,1,0,0,5,6,0,0,0,0,0,3,2,3,0,4,0,0,5,1,24,0,4,4,0,2,0,0,1,1,2,0,0,0,1,1,0,0,4,1,9,0,4,0,0,4,1,2,1,0,1,0,3,0,0,0,0,0,3,0,2,8,0,3,0,0,10,0,0,8,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,4,0,1,1,1,1,8,11,0,0,1,3,0,0,0,2,1,1,1,0,1,0,11,38,71,46,144,65,8,59,12,14,15,19,42,10,18,49,13,13,56,55,21,8,16,6,1,8,1,4,1,8,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,33,20,17,16,14,7,3,5,1,0
1495,923,169,6,4.47,3,0,1,0,1,1,0,0,0,0,0,0,2,1,0,0,1,0,0,3,1,26,0,6,7,0,3,1,0,3,6,2,0,0,3,0,4,0,2,2,8,7,0,5,0,0,1,3,0,0,0,0,0,2,1,2,0,10,0,4,1,2,8,0,0,0,2,4,0,1,10,1,1,3,0,0,3,0,3,0,0,1,0,0,1,0,4,1,1,3,1,3,10,18,2,0,1,0,0,0,0,5,3,0,5,0,0,0,25,47,103,62,168,69,10,55,17,18,14,22,53,30,10,66,19,14,37,29,16,5,12,6,2,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,42,36,24,15,8,6,6,4,0,0
1496,1161,195,13,4.96,1,1,5,0,0,5,1,0,0,0,0,0,4,0,1,0,3,1,0,9,0,26,0,6,13,0,0,0,0,4,0,4,0,0,6,1,1,0,1,1,13,21,0,6,0,0,2,6,0,4,0,3,0,1,0,0,0,2,0,2,0,1,1,1,5,0,2,7,0,2,3,0,1,6,0,1,0,0,7,0,0,2,0,0,1,0,4,0,0,1,0,0,15,15,0,0,0,1,0,0,0,11,1,2,1,0,0,0,19,47,94,90,194,81,15,71,24,29,21,38,42,51,9,90,16,25,73,58,14,12,19,15,2,6,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,56,28,31,13,12,17,8,4,3,0
1497,993,179,7,4.55,0,0,1,0,0,0,0,0,1,0,0,3,4,1,0,1,4,0,0,3,0,28,0,6,1,0,0,0,0,1,3,2,0,1,0,0,1,0,0,1,5,7,1,2,0,1,3,3,1,0,0,1,1,2,0,1,0,4,0,5,2,0,8,0,2,0,1,2,0,8,12,0,0,3,0,0,1,0,6,0,0,1,0,0,0,0,1,0,0,4,1,4,12,10,0,0,0,5,3,2,0,7,1,2,5,0,0,0,29,55,107,63,178,65,12,62,21,12,17,21,47,42,13,71,13,20,43,42,15,6,13,10,1,9,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,63,21,13,16,13,6,7,6,0,2
1498,1112,198,7,4.62,1,1,4,2,0,2,1,0,0,0,0,1,6,1,1,0,4,0,0,9,0,34,0,8,7,0,2,1,0,0,2,2,0,2,2,0,3,0,1,1,10,3,0,7,0,1,5,4,0,0,0,1,0,4,0,1,0,4,0,9,2,0,7,0,0,0,0,5,0,4,11,0,1,2,0,2,2,0,4,0,0,0,1,0,1,1,0,0,0,4,0,2,11,11,0,0,0,1,1,1,0,5,5,0,1,3,0,0,18,61,120,57,197,89,11,72,19,10,28,40,51,33,17,82,13,11,53,44,32,6,26,10,0,2,0,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,54,25,15,24,16,10,9,5,0,2
1499,945,179,9,4.28,1,0,1,0,1,1,2,1,0,0,0,0,4,0,0,0,3,0,0,2,0,21,0,5,8,0,0,0,0,3,8,0,0,0,6,0,4,0,4,2,15,4,0,1,0,1,5,3,0,0,1,0,0,2,1,1,0,3,0,4,0,0,3,1,0,0,0,7,0,5,4,4,1,0,0,0,3,0,5,0,0,1,0,0,1,0,2,0,1,1,0,2,5,15,0,0,0,2,0,0,0,13,1,1,1,0,0,0,30,69,114,35,178,69,5,65,20,18,4,22,40,45,17,52,20,7,37,38,15,8,22,6,2,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,32,37,31,10,13,6,1,3,1,1
1500,966,183,10,4.28,0,0,1,1,0,0,2,0,0,0,0,0,7,1,0,0,3,0,0,15,0,24,0,6,7,0,1,0,0,1,2,1,1,1,3,0,6,0,0,2,11,12,0,2,0,0,2,6,0,0,0,1,0,3,0,0,0,2,0,7,4,1,9,0,0,1,0,4,0,3,8,0,0,2,0,0,1,0,9,0,0,3,0,0,5,0,2,0,0,4,0,3,12,7,0,0,0,0,1,0,0,7,2,0,2,1,0,2,18,52,85,53,182,87,12,51,18,21,8,29,41,31,7,67,20,7,63,59,9,9,21,8,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,41,34,33,24,13,16,6,5,4,0,0
1501,1014,174,8,4.83,0,0,3,0,0,4,2,0,0,0,0,0,5,0,2,0,2,0,0,4,1,17,0,5,4,0,1,0,3,2,2,4,0,0,7,0,2,1,1,2,5,3,0,4,0,0,2,6,1,1,0,1,0,5,1,2,0,3,0,6,0,1,4,0,3,0,0,7,0,7,14,0,3,3,0,0,2,0,1,0,0,0,0,0,0,1,0,2,3,0,0,1,14,28,0,0,0,6,0,2,0,6,4,0,1,0,0,0,18,50,100,56,173,63,14,60,29,13,13,42,68,31,5,61,12,6,59,56,22,7,36,6,1,6,0,2,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,51,24,16,11,15,5,5,10,5,2
1502,906,173,8,4.24,1,0,1,0,0,1,2,0,0,0,0,3,4,2,1,0,1,2,0,3,2,35,0,8,6,0,1,0,1,1,4,3,0,0,3,0,0,1,1,2,6,8,0,2,0,0,7,1,0,1,0,0,0,6,0,0,0,4,0,1,0,1,9,0,0,0,0,1,0,3,5,2,0,7,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,2,1,1,7,11,0,0,0,1,0,1,0,10,2,1,1,0,0,2,16,52,91,40,172,76,7,52,27,12,9,27,53,32,6,62,11,13,34,39,24,7,23,10,0,4,2,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,50,31,26,19,7,3,4,2,1,0
1503,953,182,9,4.24,2,0,3,1,0,1,2,0,0,0,0,1,1,0,0,0,1,0,0,3,0,25,0,7,7,0,0,0,0,6,1,0,8,0,0,0,0,1,0,1,4,8,0,6,0,0,7,3,0,3,0,0,0,1,0,0,0,2,0,0,1,1,2,0,0,0,0,6,0,0,9,7,1,1,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,1,0,1,19,14,0,0,0,3,1,1,0,2,1,0,0,0,3,1,20,42,98,59,181,71,19,52,9,15,23,20,42,32,14,65,23,4,57,40,18,8,17,8,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33,38,49,19,12,10,6,3,5,2,0
1504,1046,196,10,4.34,2,0,1,0,1,1,2,0,0,0,1,0,8,1,0,0,1,0,0,12,0,32,0,5,17,0,0,0,4,1,5,1,2,0,2,0,4,0,2,6,7,8,0,1,0,0,9,4,0,0,0,1,0,8,0,0,0,2,0,1,0,5,3,1,1,2,0,14,0,3,6,0,0,2,0,0,1,0,1,0,0,0,0,0,3,0,2,0,2,2,0,5,5,20,0,0,0,1,0,0,0,8,2,3,0,0,0,1,18,59,119,58,195,96,5,51,19,18,17,34,52,31,9,52,12,10,67,56,26,9,19,6,3,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,39,42,29,29,21,19,5,2,2,2,0
1505,899,164,7,4.49,2,0,2,0,1,0,1,0,0,0,0,3,6,0,0,1,1,0,0,3,0,28,0,13,5,0,2,0,0,2,3,2,0,2,3,0,3,0,0,0,5,7,0,4,0,1,3,1,0,0,0,3,0,5,0,0,0,1,0,3,4,1,6,0,0,1,1,9,0,0,10,1,4,2,0,0,0,0,11,0,0,0,0,0,3,1,0,0,0,2,0,1,12,9,0,0,0,0,1,0,0,5,0,0,0,0,0,0,16,48,94,48,163,62,12,47,20,16,20,21,42,30,7,69,11,13,45,50,18,6,14,16,0,7,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33,29,37,18,15,7,10,1,7,1,1
1506,965,179,9,4.4,2,0,2,1,0,6,4,0,0,0,0,1,5,0,1,0,4,0,0,2,0,28,0,3,9,0,0,0,0,1,4,0,0,0,4,0,1,0,2,1,10,15,1,2,0,0,2,5,0,0,0,0,0,3,2,0,0,3,0,5,0,1,7,0,1,0,0,11,0,0,4,0,1,1,0,6,0,0,9,0,0,0,0,0,1,0,1,0,3,0,1,2,19,13,0,0,0,0,0,1,0,3,10,1,0,5,0,0,14,51,98,50,178,73,19,40,10,17,9,34,54,42,7,71,16,8,65,49,25,8,13,7,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34,36,37,25,16,10,11,6,0,1,0
1507,886,165,6,4.38,0,0,3,1,7,1,0,0,0,0,0,0,4,0,1,0,1,0,0,5,0,19,0,7,8,0,0,0,1,2,7,0,0,0,0,0,1,0,0,1,7,2,0,2,0,0,2,5,0,2,0,2,0,3,0,0,0,3,0,4,2,1,5,0,1,0,1,8,0,1,7,2,0,6,0,0,0,0,4,0,0,0,0,0,1,1,0,0,1,3,0,0,13,11,1,0,0,0,1,0,0,10,2,0,0,0,0,5,15,39,90,37,164,68,13,54,16,7,14,38,39,34,16,66,10,5,42,50,22,5,26,10,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,38,36,24,18,15,12,7,3,2,3,2
1508,832,146,7,4.71,0,0,1,1,0,0,1,0,0,0,0,0,6,0,1,0,2,0,0,3,0,24,0,10,0,0,0,0,0,3,2,3,0,3,1,0,1,1,0,4,7,4,0,6,0,0,4,2,0,0,0,1,0,3,0,2,0,1,0,4,1,3,7,0,3,0,1,8,0,2,6,1,0,4,0,0,0,0,5,0,0,0,0,0,1,0,4,0,1,0,0,1,9,9,1,0,0,4,2,0,0,3,2,0,2,0,0,1,16,40,86,46,145,65,9,53,17,10,10,23,43,23,10,49,15,10,45,44,23,6,15,12,1,6,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,21,31,21,18,7,4,4,4,1,2
1509,918,179,11,4.13,0,0,3,2,0,3,4,0,0,0,0,1,5,0,0,0,2,0,0,6,0,15,0,3,2,0,2,0,1,2,2,0,0,2,6,1,0,0,0,1,6,8,0,2,0,0,2,6,0,0,1,0,0,5,0,1,0,2,0,5,5,0,7,1,1,0,0,5,0,1,10,0,0,1,0,0,0,0,7,0,0,1,1,0,0,0,5,0,0,4,0,5,13,14,0,0,0,2,0,1,0,10,2,1,1,2,1,0,18,49,87,50,178,46,13,58,18,18,12,33,40,38,10,59,16,11,46,49,14,10,15,3,1,8,0,1,0,4,0,0,0,1,5,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,57,28,17,18,12,3,2,2,1,0
1510,1144,199,8,4.75,1,0,5,2,1,2,5,0,1,0,1,1,6,1,1,0,1,0,0,5,0,20,0,4,4,0,0,0,1,4,3,2,0,0,3,0,1,0,0,0,8,13,0,2,0,1,5,7,1,0,1,1,0,5,0,0,0,2,0,3,3,2,12,0,1,1,1,10,0,1,12,0,1,9,0,1,0,0,6,0,0,1,0,0,1,1,0,1,0,1,1,1,17,11,0,0,0,1,1,1,0,10,2,0,2,1,2,4,16,46,111,77,198,61,17,64,26,26,12,37,62,34,19,81,31,13,69,62,25,7,22,7,3,4,1,2,0,4,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,44,39,36,20,12,9,16,9,2,4,4
1511,856,156,7,4.49,0,1,0,0,0,0,1,0,1,0,0,2,6,0,1,0,1,0,0,4,0,24,0,3,5,0,0,0,0,2,4,0,0,0,4,1,1,0,0,1,9,7,0,2,0,0,3,7,0,0,0,2,0,1,0,0,0,6,0,2,2,0,2,0,1,0,2,5,0,2,8,1,0,2,0,0,0,0,7,0,0,1,0,0,1,1,1,2,1,2,0,0,9,12,0,0,0,3,0,1,0,8,0,1,1,2,0,1,22,42,82,51,155,68,9,57,18,13,6,23,38,28,13,60,16,15,41,45,14,6,14,5,2,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,39,22,26,11,12,8,4,1,2,0
1512,1053,187,12,4.64,2,0,0,0,0,2,1,0,1,0,0,1,7,0,0,0,1,0,0,7,0,26,0,5,14,0,1,0,0,3,7,0,0,0,2,0,2,0,1,8,6,10,6,3,0,0,6,5,0,0,0,2,0,1,1,3,0,3,0,4,0,1,3,0,1,0,0,9,0,2,4,2,0,1,0,2,1,0,2,0,1,0,0,0,0,0,2,0,0,7,0,4,9,12,1,0,0,1,1,1,0,8,5,0,1,0,1,1,20,53,112,65,186,90,9,62,23,15,10,37,37,30,20,50,28,13,64,53,19,11,17,5,2,18,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,32,53,21,17,19,11,4,1,0,0
1513,1048,195,9,4.38,1,0,4,0,0,1,3,0,0,0,0,0,3,0,1,0,4,1,0,9,0,20,0,2,4,0,0,0,0,2,5,1,0,0,1,0,5,0,0,0,9,7,3,6,0,1,3,3,0,0,0,1,0,4,0,0,0,1,0,3,3,0,7,0,0,0,0,11,0,1,8,0,0,0,0,0,0,0,6,0,0,2,0,0,5,0,2,0,1,4,0,2,7,12,0,0,0,2,1,0,1,6,1,0,2,2,0,0,26,61,94,51,194,74,7,66,13,18,20,27,50,33,12,85,19,17,55,56,15,8,25,5,7,6,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,43,49,37,22,12,18,6,3,3,1,1
1514,952,172,8,4.54,2,0,1,0,0,3,2,0,0,2,0,2,4,5,2,0,2,0,0,5,0,24,0,7,5,0,0,0,1,2,5,0,0,0,4,3,1,0,0,0,6,4,0,2,0,1,4,1,0,1,0,1,0,1,0,0,0,0,0,4,4,1,15,0,0,1,2,12,0,1,11,4,1,1,0,2,0,0,7,0,0,1,0,0,1,1,4,0,4,1,0,3,13,16,0,0,0,0,0,1,0,5,4,1,0,0,0,0,16,55,92,49,171,59,13,59,16,7,18,23,57,26,11,66,16,16,43,58,23,7,21,7,7,8,0,1,1,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,46,35,19,20,6,11,4,1,0,1
1515,1002,195,6,4.14,0,0,7,1,0,2,2,0,0,0,0,0,5,0,0,1,1,0,0,5,1,30,0,3,4,0,0,0,0,1,5,0,0,0,1,0,0,1,0,4,2,5,0,1,0,0,2,1,0,5,0,0,0,7,0,0,0,3,1,4,2,1,9,0,0,0,4,8,0,1,9,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,3,1,0,6,17,15,1,0,0,5,2,2,2,6,1,0,2,1,0,0,10,50,97,63,194,73,17,66,20,9,14,23,43,33,10,61,19,17,50,52,26,5,30,6,0,1,0,5,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,40,62,26,19,10,11,14,2,3,0,1
1516,907,156,8,4.82,0,0,0,0,0,8,7,0,0,0,1,1,2,1,0,0,7,0,0,5,2,31,0,7,7,0,1,0,2,3,7,1,0,0,0,0,4,0,0,0,3,7,0,2,0,2,1,3,0,0,0,3,0,1,1,1,0,1,0,4,1,0,7,0,0,0,2,11,0,6,10,1,0,5,0,0,2,0,5,0,1,0,0,0,1,0,3,0,2,4,3,2,14,11,0,0,0,2,0,1,0,15,0,0,1,1,0,4,21,47,84,52,155,69,14,57,25,16,11,30,57,18,10,52,18,8,54,52,12,7,23,10,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,36,23,35,12,10,12,3,1,5,0
